MOTIVO_VIAGEM,MOTIVOS_PRIMARIOS,HORARIO_INICIO_VIAGEM,TEMPO_ENTRE_EMBARQUES,TEMPO_DESLOCAMENTO,AH_ORIGEM,AH_DESTINO,ID_VIAGEM,QTD_VIAGENS_IND
Trabalho,Trabalho,7.0,13.0,2.0,5004,1021,1,2
Residência,Residência,20.0,11.0,1.5833333333333333,1021,5004,2,2
Trabalho,Trabalho,6.25,9.25,1.75,5004,1027,1,2
Residência,Residência,15.5,14.75,1.3333333333333333,1027,5004,2,2
Trabalho,Trabalho,14.666666666666666,7.833333333333333,1.0,5063,5301,1,2
Residência,Residência,22.5,16.166666666666668,1.0833333333333333,5301,5063,2,2
Residência,Residência,6.666666666666667,13.833333333333334,2.333333333333333,24106,5063,1,2
Trabalho,Trabalho,20.5,10.166666666666666,1.6666666666666667,5063,24106,2,2
Lazer,Secundário,8.0,8.0,1.4166666666666667,5063,5006,1,2
Residência,Residência,16.0,16.0,2.0,5006,5063,2,2
Trabalho,Trabalho,5.0,10.0,0.5,5063,5020,1,2
Residência,Residência,15.0,14.0,0.3333333333333333,5020,5063,2,2
Trabalho,Trabalho,7.0,10.5,0.75,5063,5322,1,2
Residência,Residência,17.5,13.5,1.6666666666666667,5322,5063,2,2
Trabalho,Trabalho,11.0,12.5,1.5,5063,5301,1,2
Residência,Residência,23.5,11.5,0.9833333333333332,5301,5063,2,2
Saúde,Secundário,8.0,2.0,0.5,5063,5326,1,2
Residência,Residência,10.0,22.0,1.0833333333333333,5326,5063,2,2
Saúde,Secundário,6.166666666666667,8.333333333333334,5.0,2016,12034,1,2
Residência,Residência,14.5,15.666666666666666,3.583333333333333,12034,2016,2,2
Trabalho,Trabalho,6.5,13.5,2.25,2016,1056,1,2
Residência,Residência,20.0,10.5,2.0,1056,2016,2,2
Trabalho,Trabalho,6.0,10.666666666666666,1.0,2016,2006,1,3
Escola,Escola,16.666666666666668,5.333333333333333,2.4166666666666665,2006,1354,2,3
Residência,Residência,22.0,8.0,1.0833333333333333,1354,2016,3,3
Trabalho,Trabalho,5.816666666666666,8.183333333333334,1.1833333333333331,2016,2001,1,2
Residência,Residência,14.0,15.816666666666666,1.25,2001,2016,2,2
Trabalho,Trabalho,8.0,8.583333333333334,0.5,5329,5330,1,2
Residência,Residência,16.583333333333332,15.416666666666666,0.4166666666666667,5330,5329,2,2
Escola,Escola,12.0,10.5,1.5,5329,1424,1,2
Residência,Residência,22.5,13.5,1.0,1424,5329,2,2
Negócios,Secundário,15.0,1.8333333333333333,1.1666666666666667,5329,1070,1,2
Residência,Residência,16.833333333333332,22.166666666666668,2.4166666666666665,1070,5329,2,2
Residência,Residência,7.0,10.0,1.5,5317,5043,1,2
Trabalho,Trabalho,17.0,14.0,2.75,5043,5317,2,2
Trabalho,Trabalho,15.666666666666666,10.0,1.5833333333333333,5043,5005,1,2
Residência,Residência,1.6666666666666665,14.0,1.0,5005,5043,2,2
Trabalho,Trabalho,6.0,7.0,1.0,5043,5326,1,2
Residência,Residência,13.0,17.0,1.0,5326,5043,2,2
Trabalho,Trabalho,4.25,12.75,1.4166666666666667,5043,5325,1,2
Residência,Residência,17.0,11.25,1.6666666666666667,5325,5043,2,2
Trabalho,Trabalho,4.5,10.666666666666666,1.1666666666666667,5045,5323,1,2
Negócios,Secundário,15.166666666666666,13.833333333333334,0.8333333333333334,5323,5043,2,2
Trabalho,Trabalho,5.0,11.0,1.25,5045,5330,1,2
Residência,Residência,16.0,13.0,3.0,5330,5045,2,2
Trabalho,Trabalho,5.0,12.666666666666666,2.833333333333333,5045,1204,1,2
Residência,Residência,17.666666666666668,11.333333333333334,2.833333333333333,1204,5045,2,2
Trabalho,Trabalho,4.0,13.0,2.6666666666666665,5045,1058,1,2
Residência,Residência,17.0,11.0,4.0,1058,5045,2,2
Saúde,Secundário,13.0,4.0,1.5,5045,5327,1,2
Residência,Residência,17.0,20.0,2.0,5327,5045,2,2
Escola,Escola,12.0,5.5,0.4166666666666667,5051,5043,1,2
Residência,Residência,17.5,18.5,0.4166666666666667,5043,5051,2,2
Saúde,Secundário,7.333333333333333,3.1666666666666665,1.5,5320,1007,1,2
Residência,Residência,10.5,20.83333333333333,1.0833333333333333,1007,5320,2,2
Escola,Escola,6.0,9.0,1.4166666666666667,5320,1022,1,2
Residência,Residência,15.0,15.0,1.5,1022,5320,2,2
Negócios,Secundário,7.0,4.333333333333333,1.7,5320,5323,1,2
Residência,Residência,11.333333333333334,19.666666666666668,0.4166666666666667,5323,5320,2,2
Lazer,Secundário,7.0,2.0,1.0,1138,1012,1,2
Residência,Residência,9.0,22.0,0.9166666666666666,1012,1138,2,2
Trabalho,Trabalho,13.0,6.0,0.4166666666666667,1135,1101,1,2
Residência,Residência,19.0,18.0,1.0833333333333333,1101,1135,2,2
Trabalho,Trabalho,8.0,12.0,1.5,1135,1535,1,2
Residência,Residência,20.0,12.0,1.1666666666666667,1535,1135,2,2
Negócios,Secundário,12.0,1.3333333333333333,1.0,1138,1013,1,2
Residência,Residência,13.333333333333334,22.666666666666668,0.8333333333333334,1013,1138,2,2
Trabalho,Trabalho,11.5,6.5,1.1666666666666667,1138,1012,1,2
Residência,Residência,18.0,17.5,2.1666666666666665,1012,1138,2,2
Trabalho,Trabalho,11.5,6.5,1.0,1138,1505,1,2
Residência,Residência,18.0,17.5,1.6666666666666667,1505,1138,2,2
Trabalho,Trabalho,12.5,10.5,2.0,1138,5010,1,2
Residência,Residência,23.0,13.5,1.7333333333333334,5010,1138,2,2
Negócios,Secundário,8.0,5.0,1.5,1133,1014,1,2
Residência,Residência,13.0,19.0,1.5833333333333333,1014,1133,2,2
Trabalho,Trabalho,9.0,7.0,1.0,1133,1012,1,2
Residência,Residência,16.0,17.0,1.6666666666666667,1012,1133,2,2
Trabalho,Trabalho,6.0,10.0,1.25,1133,1012,1,2
Escola,Escola,16.0,14.0,2.0,1012,1133,2,2
Trabalho,Trabalho,6.0,10.0,1.6666666666666667,1133,1403,1,2
Residência,Residência,16.0,14.0,2.0,1403,1133,2,2
Outros,Secundário,13.0,3.0,1.75,1223,1204,1,2
Residência,Residência,16.0,15.5,0.4166666666666667,1204,1223,2,2
Trabalho,Trabalho,7.5,9.166666666666666,0.25,1223,5306,1,2
Residência,Residência,16.666666666666668,14.833333333333334,0.3333333333333333,5306,1223,2,2
Trabalho,Trabalho,9.666666666666666,9.0,1.1666666666666667,1223,5006,1,2
Residência,Residência,18.666666666666668,15.0,1.3333333333333333,5006,1223,2,2
Trabalho,Trabalho,12.666666666666666,8.0,1.5,1223,1122,1,2
Residência,Residência,20.666666666666668,16.0,2.75,1122,1223,2,2
Trabalho,Trabalho,6.0,7.333333333333333,1.0,1223,1010,1,2
Residência,Residência,13.333333333333334,16.666666666666668,1.3333333333333333,1010,1223,2,2
Negócios,Secundário,14.0,3.0,0.4166666666666667,1223,1204,1,2
Residência,Residência,17.0,21.0,0.5,1204,1223,2,2
Negócios,Secundário,13.0,3.75,1.4166666666666667,1223,5323,1,2
Residência,Residência,16.75,20.25,0.7833333333333333,5323,1223,2,2
Outros,Secundário,10.0,1.6666666666666667,0.6666666666666666,1223,1204,1,4
Residência,Residência,11.666666666666666,2.333333333333333,0.3333333333333333,1204,1223,2,4
Outros,Secundário,14.0,2.333333333333333,1.5,1223,1012,3,4
Residência,Residência,16.333333333333332,13.666666666666666,1.3333333333333333,1012,1223,4,4
Trabalho,Trabalho,6.0,11.333333333333334,0.5,1223,5318,1,2
Residência,Residência,17.333333333333332,12.666666666666666,0.6666666666666666,5318,1223,2,2
Trabalho,Trabalho,7.0,9.5,1.0,1223,1204,1,2
Residência,Residência,16.5,14.5,1.5,1204,1223,2,2
Trabalho,Trabalho,13.0,10.0,1.0,1223,5303,1,2
Residência,Residência,23.0,14.0,0.5833333333333334,5303,1223,2,2
Outros,Secundário,13.0,4.666666666666667,1.1666666666666667,1223,1011,1,2
Residência,Residência,17.666666666666668,19.33333333333333,2.0,1011,1223,2,2
Saúde,Secundário,13.5,2.833333333333333,1.1666666666666667,1223,1004,1,2
Residência,Residência,16.333333333333332,21.166666666666668,1.5,1004,1223,2,2
Trabalho,Trabalho,7.5,9.5,1.75,1223,1359,1,2
Residência,Residência,17.0,14.5,1.5,1359,1223,2,2
Trabalho,Trabalho,6.25,10.75,1.0833333333333333,1223,1119,1,2
Residência,Residência,17.0,13.25,1.5,1119,1223,2,2
Lazer,Secundário,13.5,3.1666666666666665,0.1333333333333333,1224,1223,1,2
Residência,Residência,16.666666666666668,20.83333333333333,0.1666666666666666,1223,1224,2,2
Trabalho,Trabalho,5.666666666666667,11.333333333333334,1.3333333333333333,1224,5301,1,2
Residência,Residência,17.0,12.666666666666666,1.0,5301,1224,2,2
Trabalho,Trabalho,6.333333333333333,8.0,2.0,1223,1029,1,2
Saúde,Secundário,14.333333333333334,23.166666666666668,1.6666666666666667,1029,1223,2,2
Saúde,Secundário,13.5,2.5,0.8333333333333334,1242,1018,1,2
Residência,Residência,16.0,13.666666666666666,1.5,1018,1242,2,2
Trabalho,Trabalho,5.666666666666667,12.333333333333334,2.333333333333333,1242,1052,1,2
Residência,Residência,18.0,11.666666666666666,3.0,1052,1242,2,2
Trabalho,Trabalho,6.0,11.0,1.05,1242,1264,1,2
Residência,Residência,17.0,13.0,1.1666666666666667,1264,1242,2,2
Trabalho,Trabalho,7.0,11.333333333333334,1.0,1223,1114,1,3
Escola,Escola,18.333333333333332,4.166666666666667,0.6666666666666666,1114,5326,2,3
Residência,Residência,22.5,8.5,0.8333333333333334,5326,1223,3,3
Trabalho,Trabalho,6.5,12.5,1.5,1223,1009,1,2
Residência,Residência,19.0,11.5,2.0,1009,1223,2,2
Trabalho,Trabalho,6.5,12.5,1.8333333333333333,1223,1068,1,2
Residência,Residência,19.0,11.5,2.0,1068,1223,2,2
Escola,Escola,6.583333333333333,5.0,0.4166666666666667,1223,1204,1,2
Residência,Residência,11.583333333333334,19.0,0.4166666666666667,1204,1223,2,2
Escola,Escola,12.083333333333334,5.416666666666667,0.75,1707,1701,1,2
Residência,Residência,17.5,18.58333333333333,0.5833333333333334,1701,1707,2,2
Residência,Residência,7.0,4.333333333333333,1.3333333333333333,1023,1707,1,3
Escola,Escola,11.333333333333334,6.166666666666667,1.3333333333333333,1707,1022,2,3
Trabalho,Trabalho,17.5,13.5,1.0833333333333333,1022,1023,3,3
Trabalho,Trabalho,8.0,10.0,0.25,1235,1259,1,2
Residência,Residência,18.0,14.0,0.25,1259,1235,2,2
Saúde,Secundário,4.5,4.5,1.6666666666666667,1235,1018,1,2
Residência,Residência,9.0,19.5,1.5,1018,1235,2,2
Trabalho,Trabalho,4.583333333333333,14.416666666666666,1.5833333333333333,1235,21004,1,2
Residência,Residência,19.0,9.583333333333334,2.0,21004,1235,2,2
Escola,Escola,5.0,15.0,1.6666666666666667,1235,1153,1,2
Residência,Residência,20.0,9.0,1.4166666666666667,1153,1235,2,2
Saúde,Secundário,8.5,2.5,0.8333333333333334,1235,5326,1,2
Residência,Residência,11.0,21.5,1.0,5326,1235,2,2
Trabalho,Trabalho,5.0,13.0,1.75,1235,1020,1,2
Outros,Secundário,18.0,11.25,1.6666666666666667,1020,1235,2,2
Escola,Escola,5.25,6.25,1.75,1231,1411,1,3
Trabalho,Trabalho,11.5,6.5,2.25,1411,1110,2,3
Residência,Residência,18.0,11.25,1.1666666666666667,1110,1231,3,3
Escola,Escola,7.25,7.583333333333333,1.4166666666666667,1231,1013,1,2
Residência,Residência,14.833333333333334,16.416666666666668,1.8333333333333333,1013,1231,2,2
Saúde,Secundário,6.5,4.833333333333333,0.4166666666666667,1231,1204,1,2
Residência,Residência,11.333333333333334,19.166666666666668,0.25,1204,1231,2,2
Trabalho,Trabalho,7.5,9.5,0.45,1247,1228,1,2
Outros,Secundário,17.0,21.0,0.3,1228,1231,2,2
Negócios,Secundário,14.0,2.6666666666666665,1.3,1247,1205,1,3
Outros,Secundário,16.666666666666668,1.0,0.9166666666666666,1205,1250,2,3
Residência,Residência,17.666666666666668,20.33333333333333,0.5,1250,1247,3,3
Trabalho,Trabalho,7.5,9.5,0.5,2006,2003,1,2
Residência,Residência,17.0,14.5,0.5,2003,2006,2,2
Trabalho,Trabalho,9.25,11.75,0.4166666666666667,2006,2012,1,2
Residência,Residência,21.0,12.25,0.6666666666666666,2012,2006,2,2
Trabalho,Trabalho,6.833333333333333,10.166666666666666,1.5,1247,1623,1,2
Residência,Residência,17.0,13.833333333333334,1.8333333333333333,1623,1247,2,2
Trabalho,Trabalho,6.333333333333333,10.666666666666666,1.75,1247,12019,1,2
Residência,Residência,17.0,13.333333333333334,1.6666666666666667,12019,1247,2,2
Trabalho,Trabalho,6.0,11.333333333333334,1.1666666666666667,1247,5301,1,2
Residência,Residência,17.333333333333332,12.666666666666666,1.3333333333333333,5301,1247,2,2
Trabalho,Trabalho,7.0,11.0,1.75,1247,1143,1,2
Residência,Residência,18.0,13.0,2.333333333333333,1143,1247,2,2
Outros,Secundário,6.5,0.25,0.25,1247,1205,1,2
Lazer,Secundário,6.75,22.75,1.25,1205,5326,2,2
Escola,Escola,5.5,6.5,1.5833333333333333,1259,1036,1,2
Residência,Residência,12.0,17.5,1.6666666666666667,1036,1259,2,2
Escola,Escola,5.333333333333333,5.666666666666667,1.8333333333333333,1262,1411,1,2
Residência,Residência,11.0,18.33333333333333,1.6666666666666667,1411,1262,2,2
Trabalho,Trabalho,7.0,9.333333333333334,1.0,2016,2012,1,2
Residência,Residência,16.333333333333332,14.666666666666666,0.6666666666666666,2012,2016,2,2
Escola,Escola,12.333333333333334,5.0,0.6666666666666666,1225,1264,1,2
Residência,Residência,17.333333333333332,19.0,0.5333333333333333,1264,1225,2,2
Trabalho,Trabalho,16.666666666666668,6.333333333333333,1.3333333333333333,1225,1020,1,2
Residência,Residência,23.0,17.666666666666668,1.2666666666666666,1020,1225,2,2
Trabalho,Trabalho,11.5,10.5,1.3333333333333333,1241,1635,1,2
Residência,Residência,22.0,13.5,1.25,1635,1241,2,2
Trabalho,Trabalho,7.166666666666667,9.083333333333334,1.3666666666666667,1241,1035,1,2
Residência,Residência,16.25,14.916666666666666,1.6166666666666667,1035,1241,2,2
Outros,Secundário,6.0,0.5,0.4166666666666667,1241,1250,1,3
Trabalho,Trabalho,6.5,13.0,0.8666666666666667,1250,1017,2,3
Residência,Residência,19.5,10.5,1.5,1017,1241,3,3
Trabalho,Trabalho,11.5,10.5,1.2166666666666666,1241,1051,1,2
Residência,Residência,22.0,13.5,1.25,1051,1241,2,2
Escola,Escola,6.5,5.0,0.45,1234,1261,1,2
Residência,Residência,11.5,19.0,0.55,1261,1234,2,2
Trabalho,Trabalho,8.0,10.5,1.4166666666666667,1226,1027,1,2
Residência,Residência,18.5,13.5,1.55,1027,1226,2,2
Escola,Escola,12.166666666666666,5.333333333333333,0.8666666666666667,1226,1204,1,2
Residência,Residência,17.5,18.666666666666668,0.6666666666666666,1204,1226,2,2
Escola,Escola,6.333333333333333,5.166666666666667,0.6666666666666666,1226,1227,1,2
Residência,Residência,11.5,18.83333333333333,0.6166666666666667,1227,1226,2,2
Trabalho,Trabalho,4.5,12.5,2.45,1234,1702,1,2
Residência,Residência,17.0,11.5,2.95,1702,1234,2,2
Saúde,Secundário,14.0,4.0,1.0,1226,1254,1,2
Residência,Residência,18.0,20.0,1.0833333333333333,1254,1226,2,2
Trabalho,Trabalho,5.5,10.0,1.55,1226,1144,1,2
Residência,Residência,15.5,14.0,1.25,1144,1226,2,2
Escola,Escola,12.5,5.0,0.4166666666666667,1234,1261,1,2
Residência,Residência,17.5,19.0,0.5833333333333334,1261,1234,2,2
Trabalho,Trabalho,8.0,11.0,1.0,2016,2029,1,2
Residência,Residência,19.0,13.0,1.0,2029,2016,2,2
Trabalho,Trabalho,14.5,7.5,0.5,2016,2035,1,2
Residência,Residência,22.0,16.5,0.6666666666666666,2035,2016,2,2
Escola,Escola,6.0,11.0,1.0833333333333333,1242,1004,1,2
Residência,Residência,17.0,13.0,1.2166666666666666,1004,1242,2,2
Negócios,Secundário,12.0,4.0,0.5,1224,1204,1,2
Residência,Residência,16.0,20.0,0.55,1204,1224,2,2
Trabalho,Trabalho,6.5,11.5,1.0,1223,1069,1,2
Residência,Residência,18.0,12.5,1.0,1069,1223,2,2
Trabalho,Trabalho,10.5,8.5,0.5,1224,5311,1,2
Residência,Residência,19.0,15.5,0.5,5311,1224,2,2
Trabalho,Trabalho,5.5,13.5,0.5,1224,1212,1,2
Residência,Residência,19.0,10.5,0.6666666666666666,1212,1224,2,2
Trabalho,Trabalho,12.0,8.0,1.5,1224,1204,1,2
Residência,Residência,20.0,16.0,1.5333333333333334,1204,1224,2,2
Escola,Escola,6.5,5.0,0.5,1224,1205,1,2
Residência,Residência,11.5,19.0,0.5,1205,1224,2,2
Trabalho,Trabalho,7.333333333333333,9.666666666666666,0.6666666666666666,1235,1261,1,2
Residência,Residência,17.0,14.333333333333334,0.75,1261,1235,2,2
Trabalho,Trabalho,6.916666666666667,11.083333333333334,1.0833333333333333,1231,1126,1,2
Residência,Residência,18.0,12.916666666666666,1.45,1126,1231,2,2
Trabalho,Trabalho,12.583333333333334,9.666666666666666,1.6666666666666667,1231,1058,1,2
Residência,Residência,22.25,14.333333333333334,1.5833333333333333,1058,1231,2,2
Trabalho,Trabalho,5.583333333333333,11.416666666666666,1.4166666666666667,1231,1353,1,2
Residência,Residência,17.0,12.583333333333334,1.8,1353,1231,2,2
Trabalho,Trabalho,9.0,10.0,1.3333333333333333,1231,1014,1,2
Residência,Residência,19.0,14.0,1.7333333333333334,1014,1231,2,2
Trabalho,Trabalho,9.0,10.0,1.3333333333333333,1231,1014,1,2
Residência,Residência,19.0,14.0,1.7333333333333334,1014,1231,2,2
Trabalho,Trabalho,6.416666666666667,5.583333333333333,0.5833333333333334,1228,1264,1,2
Outros,Secundário,12.0,19.0,0.75,1264,1228,2,2
Trabalho,Trabalho,7.0,11.0,1.0,1247,1009,1,2
Residência,Residência,18.0,13.0,1.5333333333333334,1009,1247,2,2
Trabalho,Trabalho,6.666666666666667,10.333333333333334,1.3333333333333333,1247,1025,1,2
Residência,Residência,17.0,13.666666666666666,1.75,1025,1247,2,2
Negócios,Secundário,15.25,1.75,0.6833333333333333,1235,1205,1,2
Residência,Residência,17.0,22.25,0.75,1205,1235,2,2
Trabalho,Trabalho,8.0,11.25,0.6,1235,1205,1,2
Residência,Residência,19.25,12.75,0.8333333333333334,1205,1235,2,2
Trabalho,Trabalho,5.5,12.0,0.6666666666666666,1235,1220,1,2
Residência,Residência,17.5,12.0,0.6,1220,1235,2,2
Saúde,Secundário,10.0,4.0,1.6666666666666667,1235,1007,1,2
Residência,Residência,14.0,20.0,1.75,1007,1235,2,2
Escola,Escola,6.5,4.833333333333333,0.5,1235,1261,1,2
Residência,Residência,11.333333333333334,19.166666666666668,0.6666666666666666,1261,1235,2,2
Trabalho,Trabalho,10.0,15.083333333333334,1.3333333333333333,1231,1261,1,2
Residência,Residência,1.0833333333333333,8.916666666666666,0.9166666666666666,1261,1231,2,2
Trabalho,Trabalho,17.0,9.583333333333334,0.8333333333333334,1231,1261,1,2
Residência,Residência,2.5833333333333335,14.416666666666666,0.6666666666666666,1261,1231,2,2
Trabalho,Trabalho,12.0,10.25,1.3333333333333333,2040,2016,1,2
Residência,Residência,22.25,13.75,0.8333333333333334,2016,2040,2,2
Trabalho,Trabalho,7.0,5.0,1.0,1231,1113,1,2
Residência,Residência,12.0,20.5,0.9333333333333332,1113,1231,2,2
Trabalho,Trabalho,8.5,10.5,0.7,1231,1205,1,2
Residência,Residência,19.0,13.5,0.8333333333333334,1205,1231,2,2
Trabalho,Trabalho,11.5,11.5,1.8333333333333333,1226,1128,1,2
Residência,Residência,23.0,12.5,2.316666666666667,1128,1226,2,2
Trabalho,Trabalho,6.0,10.0,3.0,1226,1611,1,2
Residência,Residência,16.0,14.0,2.6,1611,1226,2,2
Trabalho,Trabalho,5.333333333333333,11.666666666666666,1.1666666666666667,2040,1070,1,2
Residência,Residência,17.0,12.333333333333334,1.8333333333333333,1070,2040,2,2
Escola,Escola,11.333333333333334,6.166666666666667,1.6666666666666667,1241,1116,1,2
Residência,Residência,17.5,17.833333333333332,1.5,1116,1241,2,2
Escola,Escola,5.333333333333333,6.166666666666667,1.7666666666666666,1241,1116,1,2
Residência,Residência,11.5,17.833333333333332,1.6166666666666667,1116,1241,2,2
Escola,Escola,6.5,5.25,0.5,2040,2012,1,2
Residência,Residência,11.75,19.25,0.5,2012,2040,2,2
Trabalho,Trabalho,7.0,9.5,0.5,2040,2040,1,2
Residência,Residência,16.5,14.5,0.5,2040,2040,2,2
Saúde,Secundário,7.0,2.833333333333333,1.3333333333333333,1243,1020,1,2
Residência,Residência,9.833333333333334,21.166666666666668,1.6666666666666667,1020,1243,2,2
Escola,Escola,6.0,5.5,0.8333333333333334,1243,1264,1,2
Residência,Residência,11.5,18.5,0.6666666666666666,1264,1243,2,2
Trabalho,Trabalho,7.166666666666667,8.833333333333334,1.0,1243,1204,1,2
Residência,Residência,16.0,15.166666666666666,1.0,1204,1243,2,2
Saúde,Secundário,5.666666666666667,6.333333333333333,2.0,1243,1528,1,2
Residência,Residência,12.0,17.666666666666668,2.0,1528,1243,2,2
Trabalho,Trabalho,7.0,8.0,2.0,2040,1015,1,2
Residência,Residência,15.0,16.0,1.5,1015,2040,2,2
Trabalho,Trabalho,4.5,12.5,3.0,2040,1049,1,2
Residência,Residência,17.0,11.5,3.0,1049,2040,2,2
Escola,Escola,6.0,7.0,1.8333333333333333,1241,1108,1,2
Residência,Residência,13.0,17.0,1.6666666666666667,1108,1241,2,2
Outros,Secundário,9.0,1.6666666666666667,0.75,1241,1264,1,2
Residência,Residência,10.666666666666666,22.33333333333333,0.75,1264,1241,2,2
Trabalho,Trabalho,12.833333333333334,7.166666666666667,0.45,1241,1261,1,2
Residência,Residência,20.0,16.833333333333332,1.0,1261,1241,2,2
Escola,Escola,6.0,11.0,0.6666666666666666,1241,5308,1,2
Residência,Residência,17.0,13.0,1.1666666666666667,5308,1241,2,2
Saúde,Secundário,7.0,8.0,2.0,1241,1017,1,3
Negócios,Secundário,15.0,2.0,1.0,1017,1006,2,3
Residência,Residência,17.0,14.0,3.25,1006,1241,3,3
Saúde,Secundário,12.5,5.583333333333333,1.5833333333333333,1234,1018,1,2
Residência,Residência,18.083333333333332,11.75,1.9166666666666667,1018,1234,2,2
Trabalho,Trabalho,5.833333333333333,10.966666666666669,1.25,1234,5301,1,2
Residência,Residência,16.8,13.033333333333331,1.45,5301,1234,2,2
Trabalho,Trabalho,8.0,11.333333333333334,0.8333333333333334,1230,1205,1,2
Residência,Residência,19.333333333333332,12.666666666666666,1.0,1205,1230,2,2
Outros,Secundário,6.0,0.9166666666666666,0.8333333333333334,1231,1205,1,3
Trabalho,Trabalho,6.916666666666667,12.083333333333334,0.5833333333333334,1205,1225,2,3
Residência,Residência,19.0,11.0,1.5,1225,1231,3,3
Negócios,Secundário,9.0,1.3333333333333333,1.0,1231,1205,1,2
Residência,Residência,10.333333333333334,22.666666666666668,0.5333333333333333,1205,1231,2,2
Escola,Escola,6.25,5.25,0.75,1231,1219,1,2
Residência,Residência,11.5,18.75,0.5833333333333334,1219,1231,2,2
Trabalho,Trabalho,6.5,10.5,1.6,1262,1330,1,2
Residência,Residência,17.0,13.5,2.0,1330,1262,2,2
Trabalho,Trabalho,4.833333333333333,10.166666666666666,1.1666666666666667,2040,2014,1,4
Residência,Residência,15.0,3.0,1.1666666666666667,2014,2040,2,4
Escola,Escola,18.0,4.5,1.0,2040,2003,3,4
Residência,Residência,22.5,6.333333333333333,0.8333333333333334,2003,2040,4,4
Trabalho,Trabalho,8.0,10.0,2.1666666666666665,1247,1534,1,2
Residência,Residência,18.0,14.0,2.0,1534,1247,2,2
Negócios,Secundário,9.0,8.0,0.5,1247,1205,1,2
Residência,Residência,17.0,16.0,0.5,1205,1247,2,2
Trabalho,Trabalho,5.5,11.0,1.5,2040,2029,1,2
Outros,Secundário,16.5,12.5,1.5,2029,2040,2,2
Trabalho,Trabalho,5.0,13.166666666666666,1.1666666666666667,1231,1126,1,2
Residência,Residência,18.166666666666668,10.833333333333334,1.3333333333333333,1126,1231,2,2
Escola,Escola,18.333333333333332,4.15,0.5,1234,1234,1,2
Residência,Residência,22.483333333333334,19.85,0.4333333333333333,1234,1234,2,2
Saúde,Secundário,5.5,4.75,1.75,2040,2009,1,2
Residência,Residência,10.25,21.75,2.0,2009,2040,2,2
Negócios,Secundário,8.0,9.0,3.0,2040,1159,1,2
Residência,Residência,17.0,15.0,3.0,1159,2040,2,2
Trabalho,Trabalho,5.833333333333333,11.166666666666666,1.3333333333333333,1234,1020,1,2
Residência,Residência,17.0,12.833333333333334,1.5833333333333333,1020,1234,2,2
Outros,Secundário,11.833333333333334,4.166666666666667,1.3333333333333333,1231,1205,1,2
Residência,Residência,16.0,19.83333333333333,1.5,1205,1231,2,2
Trabalho,Trabalho,5.0,13.0,1.8333333333333333,1231,5301,1,2
Residência,Residência,18.0,11.0,1.5666666666666669,5301,1231,2,2
Trabalho,Trabalho,5.0,13.0,1.5666666666666669,1231,1070,1,2
Residência,Residência,18.0,11.0,1.9833333333333327,1070,1231,2,2
Trabalho,Trabalho,5.5,12.166666666666666,2.0,2040,5330,1,2
Residência,Residência,17.666666666666668,11.833333333333334,2.333333333333333,5330,2040,2,2
Trabalho,Trabalho,4.833333333333333,12.166666666666666,2.1666666666666665,2040,5326,1,2
Residência,Residência,17.0,11.833333333333334,2.0,5326,2040,2,2
Saúde,Secundário,14.0,2.5,0.5833333333333334,2040,2016,1,2
Residência,Residência,16.5,21.5,0.5,2016,2040,2,2
Escola,Escola,12.333333333333334,5.0,0.6666666666666666,2040,2012,1,2
Residência,Residência,17.333333333333332,19.0,0.6666666666666666,2012,2040,2,2
Trabalho,Trabalho,5.5,10.5,2.583333333333333,2040,1058,1,2
Residência,Residência,16.0,13.5,3.5,1058,2040,2,2
Trabalho,Trabalho,7.0,10.333333333333334,2.0,2040,1069,1,2
Residência,Residência,17.333333333333332,13.666666666666666,3.1666666666666665,1069,2040,2,2
Trabalho,Trabalho,7.0,5.0,1.0,1136,1139,1,2
Residência,Residência,12.0,19.0,1.1666666666666667,1139,1136,2,2
Trabalho,Trabalho,7.0,10.0,1.0,1136,1101,1,2
Residência,Residência,17.0,14.0,1.1666666666666667,1101,1136,2,2
Trabalho,Trabalho,5.5,11.75,1.5,2040,5301,1,3
Escola,Escola,17.25,5.083333333333333,1.5,5301,2001,2,3
Residência,Residência,22.333333333333332,7.166666666666667,0.6666666666666666,2001,2040,3,3
Escola,Escola,6.5,5.416666666666667,1.0,1138,1020,1,2
Residência,Residência,11.916666666666666,18.58333333333333,1.6666666666666667,1020,1138,2,2
Trabalho,Trabalho,12.0,6.0,1.0,1139,1009,1,2
Residência,Residência,18.0,18.0,1.1666666666666667,1009,1139,2,2
Saúde,Secundário,9.25,3.75,1.5833333333333333,1139,1018,1,2
Residência,Residência,13.0,20.25,1.0,1018,1139,2,2
Trabalho,Trabalho,8.0,10.0,0.8333333333333334,1132,1014,1,2
Residência,Residência,18.0,14.0,2.0,1014,1132,2,2
Residência,Residência,6.666666666666667,14.583333333333334,1.6666666666666667,5301,2040,1,2
Trabalho,Trabalho,21.25,9.416666666666666,1.75,2040,5301,2,2
Escola,Escola,12.333333333333334,4.5,0.75,1101,1529,1,2
Residência,Residência,16.833333333333332,19.5,0.6666666666666666,1529,1101,2,2
Outros,Secundário,6.0,1.1666666666666667,0.75,1136,1119,1,2
Residência,Residência,7.166666666666667,23.33333333333333,0.3333333333333333,1119,1136,2,2
